"DrugBankID","ENTREZID","Symbol"
"DB00928",5979,"RET"
"DB00928",5983,"RFC3"
"DB00928",388,"RHOB"
"DB00928",9610,"RIN1"
"DB00928",79897,"RPP21"
"DB00928",6194,"RPS6"
"DB00928",3921,"RPSA"
"DB00928",6241,"RRM2"
"DB00928",50484,"RRM2B"
"DB00928",861,"RUNX1"
"DB00928",864,"RUNX3"
"DB00928",57402,"S100A14"
"DB00928",6280,"S100A9"
"DB00928",6286,"S100P"
"DB00928",57167,"SALL4"
"DB00928",113178,"SCAMP4"
"DB00928",6386,"SDCBP"
"DB00928",10371,"SEMA3A"
"DB00928",26168,"SENP3"
"DB00928",10326,"SIRPB1"
"DB00928",7884,"SLBP"
"DB00928",3177,"SLC29A2"
"DB00928",4809,"SNU13"
"DB00928",9021,"SOCS3"
"DB00928",9580,"SOX13"
"DB00928",6667,"SP1"
"DB00928",10615,"SPAG5"
"DB00928",8406,"SRPX"
"DB00928",6432,"SRSF7"
"DB00928",117178,"SSX2IP"
"DB00928",10402,"ST3GAL6"
"DB00928",8128,"ST8SIA2"
"DB00928",6774,"STAT3"
"DB00928",8614,"STC2"
"DB00928",11329,"STK38"
"DB00928",23213,"SULF1"
"DB00928",6819,"SULT1C2"
"DB00928",6898,"TAT"
"DB00928",9882,"TBC1D4"
"DB00928",6917,"TCEA1"
"DB00928",9895,"TECPR2"
"DB00928",7015,"TERT"
"DB00928",7030,"TFE3"
"DB00928",7040,"TGFB1"
"DB00928",55623,"THUMPD1"
"DB00928",7076,"TIMP1"
"DB00928",7082,"TJP1"
"DB00928",23423,"TMED3"
"DB00928",7112,"TMPO"
"DB00928",3371,"TNC"
"DB00928",7124,"TNF"
"DB00928",8743,"TNFSF10"
"DB00928",7153,"TOP2A"
"DB00928",7161,"TP73"
"DB00928",7169,"TPM2"
"DB00928",7173,"TPO"
"DB00928",7200,"TRH"
"DB00928",10221,"TRIB1"
"DB00928",81603,"TRIM8"
"DB00928",7248,"TSC1"
"DB00928",7249,"TSC2"
"DB00928",7253,"TSHR"
"DB00928",7272,"TTK"
"DB00928",11065,"UBE2C"
"DB00928",127933,"UHMK1"
"DB00928",7399,"USH2A"
"DB00928",83878,"USHBP1"
"DB00928",7431,"VIM"
"DB00928",22911,"WDR47"
"DB00928",7474,"WNT5A"
"DB00928",25937,"WWTR1"
"DB00928",54739,"XAF1"
"DB00928",55734,"ZFP64"
"DB00928",7743,"ZNF189"
"DB00928",7784,"ZP3"
"DB00928",140,"ADORA3"
"DB00928",134,"ADORA1"
"DB00928",3043,"HBB"
"DB00928",2624,"GATA2"
"DB00928",4088,"SMAD3"
"DB00928",7066,"THPO"
"DB00928",2950,"GSTP1"
"DB00928",54790,"TET2"
"DB00928",3589,"IL11"
"DB00928",216,"ALDH1A1"
"DB00928",6876,"TAGLN"
"DB00928",7038,"TG"
"DB00928",2678,"GGT1"
"DB00928",171023,"ASXL1"
"DB00928",79915,"ATAD5"
"DB00928",919,"CD247"
"DB00928",7157,"TP53"
"DB00928",4780,"NFE2L2"
"DB00928",2322,"FLT3"
"DB00928",7298,"TYMS"
"DB00928",51053,"GMNN"
"DB00928",54802,"TRIT1"
"DB00928",3064,"HTT"
"DB00928",3417,"IDH1"
"DB00928",5328,"PLAU"
"DB00928",978,"CDA"
"DB00928",3976,"LIF"
"DB00928",1788,"DNMT3A"
"DB00928",2908,"NR3C1"
"DB00928",25,"ABL1"
"DB00928",6097,"RORC"
"DB00928",4524,"MTHFR"
"DB00928",7515,"XRCC1"
"DB00993",5243,"ABCB1"
"DB00993",1244,"ABCC2"
"DB00993",63874,"ABHD4"
"DB00993",39,"ACAT2"
"DB00993",59272,"ACE2"
"DB00993",57007,"ACKR3"
"DB00993",51703,"ACSL5"
"DB00993",133,"ADM"
"DB00993",135,"ADORA2A"
"DB00993",57016,"AKR1B10"
"DB00993",1645,"AKR1C1"
"DB00993",1646,"AKR1C2"
"DB00993",207,"AKT1"
"DB00993",5832,"ALDH18A1"
"DB00993",10840,"ALDH1L1"
"DB00993",501,"ALDH7A1"
"DB00993",64577,"ALDH8A1"
"DB00993",347902,"AMIGO2"
"DB00993",283,"ANG"
"DB00993",54443,"ANLN"
"DB00993",84168,"ANTXR1"
"DB00993",118429,"ANTXR2"
"DB00993",316,"AOX1"
"DB00993",345,"APOC3"
"DB00993",282679,"AQP11"
"DB00993",360,"AQP3"
"DB00993",9824,"ARHGAP11A"
"DB00993",201176,"ARHGAP27"
"DB00993",27106,"ARRDC2"
"DB00993",140462,"ASB9"
"DB00993",440,"ASNS"
"DB00993",259266,"ASPM"
"DB00993",29028,"ATAD2"
"DB00993",23130,"ATG2A"
"DB00993",155066,"ATP6V0E2"
"DB00993",6790,"AURKA"
"DB00993",9212,"AURKB"
"DB00993",55971,"BAIAP2L1"
"DB00993",580,"BARD1"
"DB00993",9564,"BCAR1"
"DB00993",597,"BCL2A1"
"DB00993",598,"BCL2L1"
"DB00993",332,"BIRC5"
"DB00993",79866,"BORA"
"DB00993",675,"BRCA2"
"DB00993",684,"BST2"
"DB00993",699,"BUB1"
"DB00993",701,"BUB1B"
"DB00993",55732,"C1orf112"
"DB00993",128061,"C1orf131"
"DB00993",201725,"C4orf46"
"DB00993",375444,"C5orf34"
"DB00993",23705,"CADM1"
"DB00993",8436,"CAVIN2"
"DB00993",165055,"CCDC138"
"DB00993",80071,"CCDC15"
"DB00993",343099,"CCDC18"
"DB00993",84318,"CCDC77"
"DB00993",6359,"CCL15"
"DB00993",6364,"CCL20"
"DB00993",3491,"CCN1"
"DB00993",890,"CCNA2"
"DB00993",891,"CCNB1"
"DB00993",9134,"CCNE2"
"DB00993",929,"CD14"
"DB00993",991,"CDC20"
"DB00993",993,"CDC25A"
"DB00993",995,"CDC25C"
"DB00993",8318,"CDC45"
"DB00993",990,"CDC6"
"DB00993",8317,"CDC7"
"DB00993",157313,"CDCA2"
"DB00993",83461,"CDCA3"
"DB00993",113130,"CDCA5"
"DB00993",83879,"CDCA7"
"DB00993",55536,"CDCA7L"
"DB00993",55143,"CDCA8"
"DB00993",983,"CDK1"
"DB00993",1026,"CDKN1A"
"DB00993",1030,"CDKN2B"
"DB00993",1033,"CDKN3"
"DB00993",1058,"CENPA"
"DB00993",1062,"CENPE"
"DB00993",1063,"CENPF"
"DB00993",64946,"CENPH"
"DB00993",64105,"CENPK"
"DB00993",79682,"CENPU"
"DB00993",22995,"CEP152"
"DB00993",55125,"CEP192"
"DB00993",55165,"CEP55"
"DB00993",3426,"CFI"
"DB00993",1111,"CHEK1"
"DB00993",83539,"CHST9"
"DB00993",11113,"CIT"
"DB00993",26586,"CKAP2"
"DB00993",1152,"CKB"
"DB00993",1047,"CLGN"
"DB00993",7461,"CLIP2"
"DB00993",1277,"COL1A1"
"DB00993",81035,"COLEC12"
"DB00993",1361,"CPB2"
"DB00993",80315,"CPEB4"
"DB00993",9586,"CREB5"
"DB00993",202,"CRYBG1"
"DB00993",1440,"CSF3"
"DB00993",1475,"CSTA"
"DB00993",1508,"CTSB"
"DB00993",1514,"CTSL"
"DB00993",3576,"CXCL8"
"DB00993",7852,"CXCR4"
"DB00993",29785,"CYP2S1"
"DB00993",57834,"CYP4F11"
"DB00993",51473,"DCDC2"
"DB00993",1633,"DCK"
"DB00993",1644,"DDC"
"DB00993",1649,"DDIT3"
"DB00993",1662,"DDX10"
"DB00993",23586,"DDX58"
"DB00993",55635,"DEPDC1"
"DB00993",55789,"DEPDC1B"
"DB00993",81624,"DIAPH3"
"DB00993",22943,"DKK1"
"DB00993",9787,"DLGAP5"
"DB00993",1763,"DNA2"
"DB00993",1789,"DNMT3B"
"DB00993",1803,"DPP4"
"DB00993",1806,"DPYD"
"DB00993",79075,"DSCC1"
"DB00993",79980,"DSN1"
"DB00993",51514,"DTL"
"DB00993",23220,"DTX4"
"DB00993",1843,"DUSP1"
"DB00993",1847,"DUSP5"
"DB00993",22873,"DZIP1"
"DB00993",1875,"E2F5"
"DB00993",144455,"E2F7"
"DB00993",79733,"E2F8"
"DB00993",90141,"EFCAB11"
"DB00993",2202,"EFEMP1"
"DB00993",1958,"EGR1"
"DB00993",1959,"EGR2"
"DB00993",1962,"EHHADH"
"DB00993",493861,"EID3"
"DB00993",2014,"EMP3"
"DB00993",5168,"ENPP2"
"DB00993",5169,"ENPP3"
"DB00993",956,"ENTPD3"
"DB00993",2037,"EPB41L2"
"DB00993",2052,"EPHX1"
"DB00993",2067,"ERCC1"
"DB00993",121506,"ERP27"
"DB00993",157570,"ESCO2"
"DB00993",9700,"ESPL1"
"DB00993",9156,"EXO1"
"DB00993",2146,"EZH2"
"DB00993",2168,"FABP1"
"DB00993",374393,"FAM111B"
"DB00993",84140,"FAM161A"
"DB00993",54097,"FAM3B"
"DB00993",81610,"FAM83D"
"DB00993",55215,"FANCI"
"DB00993",2192,"FBLN1"
"DB00993",84085,"FBXO30"
"DB00993",26271,"FBXO5"
"DB00993",2237,"FEN1"
"DB00993",2243,"FGA"
"DB00993",2252,"FGF7"
"DB00993",2275,"FHL3"
"DB00993",2353,"FOS"
"DB00993",8061,"FOSL1"
"DB00993",3169,"FOXA1"
"DB00993",2305,"FOXM1"
"DB00993",2308,"FOXO1"
"DB00993",10468,"FST"
"DB00993",4616,"GADD45B"
"DB00993",283431,"GAS2L3"
"DB00993",2633,"GBP1"
"DB00993",25801,"GCA"
"DB00993",2646,"GCKR"
"DB00993",2729,"GCLC"
"DB00993",2730,"GCLM"
"DB00993",9245,"GCNT3"
"DB00993",9518,"GDF15"
"DB00993",81544,"GDPD5"
"DB00993",8836,"GGH"
"DB00993",9837,"GINS1"
"DB00993",51659,"GINS2"
"DB00993",64785,"GINS3"
"DB00993",54810,"GIPC2"
"DB00993",2745,"GLRX"
"DB00993",2746,"GLUD1"
"DB00993",51053,"GMNN"
"DB00993",51280,"GOLM1"
"DB00993",84803,"GPAT3"
"DB00993",2824,"GPM6B"
"DB00993",2877,"GPX2"
"DB00993",2878,"GPX3"
"DB00993",2887,"GRB10"
"DB00993",2888,"GRB14"
"DB00993",1687,"GSDME"
"DB00993",2936,"GSR"
"DB00993",2937,"GSS"
"DB00993",2938,"GSTA1"
"DB00993",2939,"GSTA2"
"DB00993",2944,"GSTM1"
"DB00993",51512,"GTSE1"
"DB00993",3014,"H2AX"
"DB00993",3015,"H2AZ1"
"DB00993",94239,"H2AZ2"
"DB00993",8349,"H2BC21"
"DB00993",3017,"H2BC5"
"DB00993",8351,"H3C4"
"DB00993",3033,"HADH"
"DB00993",54801,"HAUS6"
"DB00993",3070,"HELLS"
"DB00993",51191,"HERC5"
"DB00993",55008,"HERC6"
"DB00993",23462,"HEY1"
"DB00993",3087,"HHEX"
"DB00993",79802,"HHIPL2"
"DB00993",29923,"HILPDA"
"DB00993",3098,"HK1"
"DB00993",3099,"HK2"
"DB00993",3117,"HLA-DQA1"
"DB00993",3123,"HLA-DRB1"
"DB00993",3148,"HMGB2"
"DB00993",3156,"HMGCR"
"DB00993",9324,"HMGN3"
"DB00993",3161,"HMMR"
"DB00993",3231,"HOXD1"
"DB00993",3250,"HPR"
"DB00993",3290,"HSD11B1"
"DB00993",3291,"HSD11B2"
"DB00993",84263,"HSDL2"
"DB00993",3297,"HSF1"
"DB00993",3399,"ID3"
"DB00993",3417,"IDH1"
"DB00993",3422,"IDI1"
"DB00993",9592,"IER2"
"DB00993",8870,"IER3"
"DB00993",51278,"IER5"
"DB00993",389792,"IER5L"
"DB00993",3429,"IFI27"
"DB00993",3430,"IFI35"
"DB00993",10561,"IFI44"
"DB00993",2537,"IFI6"
"DB00993",64135,"IFIH1"
"DB00993",3434,"IFIT1"
"DB00993",3437,"IFIT3"
"DB00993",3458,"IFNG"
"DB00993",9543,"IGDCC3"
"DB00993",3479,"IGF1"
"DB00993",3480,"IGF1R"
"DB00993",3486,"IGFBP3"
"DB00993",3589,"IL11"
"DB00993",3592,"IL12A"
"DB00993",3593,"IL12B"
"DB00993",3552,"IL1A"
"DB00993",3553,"IL1B"
"DB00993",3557,"IL1RN"
"DB00993",51561,"IL23A"
"DB00993",3565,"IL4"
"DB00993",3569,"IL6"
"DB00993",3570,"IL6R"
"DB00993",3574,"IL7"
"DB00993",3613,"IMPA2"
"DB00993",3614,"IMPDH1"
"DB00993",3615,"IMPDH2"
"DB00993",134728,"IRAK1BP1"
"DB00993",3665,"IRF7"
"DB00993",3667,"IRS1"
"DB00993",9636,"ISG15"
"DB00993",3669,"ISG20"
"DB00993",3704,"ITPA"
"DB00993",85450,"ITPRIP"
"DB00993",182,"JAG1"
"DB00993",3725,"JUN"
"DB00993",163782,"KANK4"
"DB00993",84078,"KBTBD7"
"DB00993",51133,"KCTD3"
"DB00993",3832,"KIF11"
"DB00993",56992,"KIF15"
"DB00993",81930,"KIF18A"
"DB00993",10112,"KIF20A"
"DB00993",9585,"KIF20B"
"DB00993",9493,"KIF23"
"DB00993",11004,"KIF2C"
"DB00993",688,"KLF5"
"DB00993",1316,"KLF6"
"DB00993",57565,"KLHL14"
"DB00993",9735,"KNTC1"
"DB00993",8942,"KYNU"
"DB00993",3914,"LAMB3"
"DB00993",3976,"LIF"
"DB00993",4001,"LMNB1"
"DB00993",26020,"LRP10"
"DB00993",122769,"LRR1"
"DB00993",56262,"LRRC8A"
"DB00993",286343,"LURAP1L"
"DB00993",56925,"LXN"
"DB00993",4061,"LY6E"
"DB00993",23643,"LY96"
"DB00993",4069,"LYZ"
"DB00993",4085,"MAD2L1"
"DB00993",23764,"MAFF"
"DB00993",9500,"MAGED1"
"DB00993",114569,"MAL2"
"DB00993",4131,"MAP1B"
"DB00993",5604,"MAP2K1"
"DB00993",5608,"MAP2K6"
"DB00993",5594,"MAPK1"
"DB00993",5603,"MAPK13"
"DB00993",5595,"MAPK3"
"DB00993",4082,"MARCKS"
"DB00993",84930,"MASTL"
"DB00993",4148,"MATN3"
"DB00993",4153,"MBL2"
"DB00993",55388,"MCM10"
"DB00993",4171,"MCM2"
"DB00993",4172,"MCM3"
"DB00993",4173,"MCM4"
"DB00993",4174,"MCM5"
"DB00993",4175,"MCM6"
"DB00993",56890,"MDM1"
"DB00993",9833,"MELK"
"DB00993",4233,"MET"
"DB00993",284207,"METRNL"
"DB00993",25840,"METTL7A"
"DB00993",54069,"MIS18A"
"DB00993",55320,"MIS18BP1"
"DB00993",4288,"MKI67"
"DB00993",197259,"MLKL"
"DB00993",4319,"MMP10"
"DB00993",4321,"MMP12"
"DB00993",4314,"MMP3"
"DB00993",84057,"MND1"
"DB00993",55329,"MNS1"
"DB00993",55034,"MOCOS"
"DB00993",51660,"MPC1"
"DB00993",4436,"MSH2"
"DB00993",2956,"MSH6"
"DB00993",6307,"MSMO1"
"DB00993",113115,"MTFR2"
"DB00993",2475,"MTOR"
"DB00993",200958,"MUC20"
"DB00993",4599,"MX1"
"DB00993",4084,"MXD1"
"DB00993",25878,"MXRA5"
"DB00993",4603,"MYBL1"
"DB00993",55930,"MYO5C"
"DB00993",64859,"NABP1"
"DB00993",162417,"NAGS"
"DB00993",4678,"NASP"
"DB00993",64151,"NCAPG"
"DB00993",54892,"NCAPG2"
"DB00993",23397,"NCAPH"
"DB00993",4688,"NCF2"
"DB00993",10403,"NDC80"
"DB00993",10397,"NDRG1"
"DB00993",56901,"NDUFA4L2"
"DB00993",4751,"NEK2"
"DB00993",9603,"NFE2L3"
"DB00993",22795,"NID2"
"DB00993",4828,"NMB"
"DB00993",255743,"NPNT"
"DB00993",7026,"NR2F2"
"DB00993",8013,"NR4A3"
"DB00993",83540,"NUF2"
"DB00993",51203,"NUSAP1"
"DB00993",4938,"OAS1"
"DB00993",4940,"OAS3"
"DB00993",54959,"ODAM"
"DB00993",11339,"OIP5"
"DB00993",4998,"ORC1"
"DB00993",23594,"ORC6"
"DB00993",29948,"OSGIN1"
"DB00993",5047,"PAEP"
"DB00993",5053,"PAH"
"DB00993",23022,"PALLD"
"DB00993",53354,"PANK1"
"DB00993",54852,"PAQR5"
"DB00993",55010,"PARPBP"
"DB00993",23178,"PASK"
"DB00993",55872,"PBK"
"DB00993",5090,"PBX3"
"DB00993",5105,"PCK1"
"DB00993",9768,"PCLAF"
"DB00993",5111,"PCNA"
"DB00993",5154,"PDGFA"
"DB00993",23089,"PEG10"
"DB00993",26227,"PHGDH"
"DB00993",7262,"PHLDA2"
"DB00993",80119,"PIF1"
"DB00993",29992,"PILRA"
"DB00993",5292,"PIM1"
"DB00993",54478,"PIMREG"
"DB00993",8395,"PIP5K1B"
"DB00993",1263,"PLK3"
"DB00993",8613,"PLPP3"
"DB00993",80339,"PNPLA3"
"DB00993",143888,"POGLUT3"
"DB00993",5422,"POLA1"
"DB00993",10714,"POLD3"
"DB00993",57804,"POLD4"
"DB00993",5427,"POLE2"
"DB00993",5493,"PPL"
"DB00993",57460,"PPM1H"
"DB00993",23645,"PPP1R15A"
"DB00993",170954,"PPP1R18"
"DB00993",5507,"PPP1R3C"
"DB00993",151987,"PPP4R2"
"DB00993",157285,"PRAG1"
"DB00993",9055,"PRC1"
"DB00993",5557,"PRIM1"
"DB00993",8842,"PROM1"
"DB00993",5698,"PSMB9"
"DB00993",84722,"PSRC1"
"DB00993",5727,"PTCH1"
"DB00993",22949,"PTGR1"
"DB00993",5743,"PTGS2"
"DB00993",221749,"PXDC1"
"DB00993",92370,"PXYLP1"
"DB00993",84440,"RAB11FIP4"
"DB00993",5879,"RAC1"
"DB00993",29127,"RACGAP1"
"DB00993",10635,"RAD51AP1"
"DB00993",25788,"RAD54B"
"DB00993",5909,"RAP1GAP"
"DB00993",51655,"RASD1"
"DB00993",221662,"RBM24"
"DB00993",348093,"RBPMS2"
"DB00993",8434,"RECK"
"DB00993",5983,"RFC3"
"DB00993",5985,"RFC5"
"DB00993",28984,"RGCC"
"DB00993",5999,"RGS4"
"DB00993",84236,"RHBDD1"
"DB00993",83695,"RHNO1"
"DB00993",9886,"RHOBTB1"
"DB00993",389,"RHOC"
"DB00993",10247,"RIDA"
"DB00993",54453,"RIN2"
"DB00993",8767,"RIPK2"
"DB00993",6016,"RIT1"
"DB00993",116028,"RMI2"
"DB00993",6038,"RNASE4"
"DB00993",9781,"RNF144A"
"DB00993",127544,"RNF19B"
"DB00993",6198,"RPS6KB1"
"DB00993",22800,"RRAS2"
"DB00993",6240,"RRM1"
"DB00993",6241,"RRM2"
"DB00993",6282,"S100A11"
"DB00993",6299,"SALL1"
"DB00993",89958,"SAPCD2"
"DB00993",6322,"SCML1"
"DB00993",6323,"SCN1A"
"DB00993",23231,"SEL1L3"
"DB00993",6906,"SERPINA7"
"DB00993",5054,"SERPINE1"
"DB00993",5270,"SERPINE2"
"DB00993",29950,"SERTAD1"
"DB00993",83667,"SESN2"
"DB00993",2810,"SFN"
"DB00993",6446,"SGK1"
"DB00993",151246,"SGO2"
"DB00993",400745,"SH2D5"
"DB00993",57630,"SH3RF1"
"DB00993",6461,"SHB"
"DB00993",79801,"SHCBP1"
"DB00993",6470,"SHMT1"
"DB00993",220134,"SKA1"
"DB00993",6502,"SKP2"
"DB00993",7884,"SLBP"
"DB00993",6564,"SLC15A1"
"DB00993",117247,"SLC16A10"
"DB00993",9120,"SLC16A6"
"DB00993",6574,"SLC20A1"
"DB00993",5002,"SLC22A18"
"DB00993",81031,"SLC2A10"
"DB00993",6514,"SLC2A2"
"DB00993",6520,"SLC3A2"
"DB00993",30061,"SLC40A1"
"DB00993",126969,"SLC44A3"
"DB00993",54896,"SLC66A1"
"DB00993",6533,"SLC6A6"
"DB00993",23657,"SLC7A11"
"DB00993",353189,"SLCO4C1"
"DB00993",84250,"SLF1"
"DB00993",10592,"SMC2"
"DB00993",10051,"SMC4"
"DB00993",54498,"SMOX"
"DB00993",6611,"SMS"
"DB00993",6648,"SOD2"
"DB00993",8470,"SORBS2"
"DB00993",389058,"SP5"
"DB00993",10615,"SPAG5"
"DB00993",57405,"SPC25"
"DB00993",54908,"SPDL1"
"DB00993",139886,"SPIN4"
"DB00993",6690,"SPINK1"
"DB00993",10418,"SPON1"
"DB00993",81848,"SPRY4"
"DB00993",80176,"SPSB1"
"DB00993",6713,"SQLE"
"DB00993",8878,"SQSTM1"
"DB00993",140809,"SRXN1"
"DB00993",6772,"STAT1"
"DB00993",6774,"STAT3"
"DB00993",6491,"STIL"
"DB00993",3925,"STMN1"
"DB00993",412,"STS"
"DB00993",6809,"STX3"
"DB00993",81493,"SYNC"
"DB00993",54885,"TBC1D8B"
"DB00993",6920,"TCEA3"
"DB00993",9338,"TCEAL1"
"DB00993",6941,"TCF19"
"DB00993",80312,"TET1"
"DB00993",374618,"TEX9"
"DB00993",7027,"TFDP1"
"DB00993",7030,"TFE3"
"DB00993",7040,"TGFB1"
"DB00993",7041,"TGFB1I1"
"DB00993",7049,"TGFBR3"
"DB00993",7058,"THBS2"
"DB00993",7064,"THOP1"
"DB00993",7076,"TIMP1"
"DB00993",7083,"TK1"
"DB00993",7097,"TLR2"
"DB00993",11322,"TMC6"
"DB00993",79905,"TMC7"
"DB00993",55281,"TMEM140"
"DB00993",100113407,"TMEM170B"
"DB00993",65062,"TMEM237"
"DB00993",7112,"TMPO"
"DB00993",7124,"TNF"
"DB00993",7127,"TNFAIP2"
"DB00993",8793,"TNFRSF10D"
"DB00993",51330,"TNFRSF12A"
"DB00993",55504,"TNFRSF19"
"DB00993",7132,"TNFRSF1A"
"DB00993",7153,"TOP2A"
"DB00993",7157,"TP53"
"DB00993",7172,"TPMT"
"DB00993",22974,"TPX2"
"DB00993",29896,"TRA2A"
"DB00993",10221,"TRIB1"
"DB00993",57761,"TRIB3"
"DB00993",9319,"TRIP13"
"DB00993",7249,"TSC2"
"DB00993",7272,"TTK"
"DB00993",10376,"TUBA1B"
"DB00993",203068,"TUBB"
"DB00993",81027,"TUBB1"
"DB00993",10383,"TUBB4B"
"DB00993",7991,"TUSC3"
"DB00993",57544,"TXNDC16"
"DB00993",10628,"TXNIP"
"DB00993",7296,"TXNRD1"
"DB00993",7298,"TYMS"
"DB00993",10537,"UBD"
"DB00993",11065,"UBE2C"
"DB00993",29089,"UBE2T"
"DB00993",7374,"UNG"
"DB00993",7378,"UPP1"
"DB00993",57558,"USP35"
"DB00993",7409,"VAV1"
"DB00993",7443,"VRK1"
"DB00993",7447,"VSNL1"
"DB00993",11152,"WDR45"
"DB00993",63920,"ZBED8"
"DB00993",90637,"ZFAND2A"
"DB00993",124220,"ZG16B"
"DB00993",149076,"ZNF362"
"DB00993",151126,"ZNF385B"
"DB00993",148254,"ZNF555"
"DB00993",155061,"ZNF746"
"DB00993",55055,"ZWILCH"
"DB00993",11130,"ZWINT"
"DB00993",7252,"TSHB"
"DB00993",5471,"PPAT"
"DB00993",494514,"TYMSOS"
"DB00993",3043,"HBB"
"DB00993",1559,"CYP2C9"
"DB00993",79068,"FTO"
"DB00993",10257,"ABCC4"
"DB00993",4780,"NFE2L2"
"DB00993",55270,"NUDT15"
"DB00993",79915,"ATAD5"
"DB00993",1565,"CYP2D6"
"DB00993",1557,"CYP2C19"
"DB00993",5741,"PTH"
"DB00993",65992,"DDRGK1"
"DB00993",1576,"CYP3A4"
"DB00993",1544,"CYP1A2"
"DB00993",7498,"XDH"
"DB00993",149233,"IL23R"
"DB00993",11252,"PACSIN2"
"DB00993",132,"ADK"
"DB00993",842,"CASP9"
"DB00993",4363,"ABCC1"
"DB00993",2030,"SLC29A1"
"DB00993",3251,"HPRT1"
"DB00542",1636,"ACE"
"DB00542",59272,"ACE2"
"DB00542",154,"ADRB2"
"DB00542",183,"AGT"
"DB00542",185,"AGTR1"
"DB00542",259,"AMBP"
"DB00542",338,"APOB"
"DB00542",1585,"CYP11B2"
"DB00542",4318,"MMP9"
"DB00542",4524,"MTHFR"
"DB00542",4548,"MTR"
"DB00542",9971,"NR1H4"
"DB00542",5547,"PRCP"
"DB00542",5972,"REN"
"DB00542",6564,"SLC15A1"
"DB00542",6565,"SLC15A2"
"DB00542",6647,"SOD1"
"DB00542",7040,"TGFB1"
"DB00542",7099,"TLR4"
"DB00542",7124,"TNF"
"DB00542",6708,"SPTA1"
"DB01222",5243,"ABCB1"
"DB01222",8647,"ABCB11"
"DB01222",367,"AR"
"DB01222",596,"BCL2"
"DB01222",632,"BGLAP"
"DB01222",842,"CASP9"
"DB01222",6356,"CCL11"
"DB01222",6361,"CCL17"
"DB01222",6347,"CCL2"
"DB01222",6348,"CCL3"
"DB01222",6351,"CCL4"
"DB01222",6352,"CCL5"
"DB01222",1437,"CSF2"
"DB01222",3576,"CXCL8"
"DB01222",1576,"CYP3A4"
"DB01222",1577,"CYP3A5"
"DB01222",121504,"H4-16"
"DB01222",3458,"IFNG"
"DB01222",3596,"IL13"
"DB01222",3553,"IL1B"
"DB01222",3566,"IL4R"
"DB01222",3569,"IL6"
"DB01222",4057,"LTF"
"DB01222",4502,"MT2A"
"DB01222",8856,"NR1I2"
"DB01222",2908,"NR3C1"
"DB01222",4306,"NR3C2"
"DB01222",5241,"PGR"
"DB01222",5321,"PLA2G4A"
"DB01222",6037,"RNASE3"
"DB01222",6401,"SELE"
"DB01222",6582,"SLC22A2"
"DB01222",6581,"SLC22A3"
"DB01222",200931,"SLC51A"
"DB01222",11309,"SLCO2B1"
"DB01222",7124,"TNF"
"DB01222",7157,"TP53"
"DB01222",7412,"VCAM1"
"DB01222",7422,"VEGFA"
"DB01222",301,"ANXA1"
"DB01222",1565,"CYP2D6"
"DB01222",113263,"GLCCI1"
"DB01222",1559,"CYP2C9"
"DB01222",1394,"CRHR1"
"DB01222",1906,"EDN1"
"DB01222",1557,"CYP2C19"
"DB01222",1544,"CYP1A2"
"DB01008",10541,"ANP32B"
"DB01008",328,"APEX1"
"DB01008",367,"AR"
"DB01008",396,"ARHGDIA"
"DB01008",472,"ATM"
"DB01008",836,"CASP3"
"DB01008",841,"CASP8"
"DB01008",842,"CASP9"
"DB01008",994,"CDC25B"
"DB01008",1026,"CDKN1A"
"DB01008",1111,"CHEK1"
"DB01008",11200,"CHEK2"
"DB01008",1543,"CYP1A1"
"DB01008",1559,"CYP2C9"
"DB01008",2938,"GSTA1"
"DB01008",2944,"GSTM1"
"DB01008",2950,"GSTP1"
"DB01008",2952,"GSTT1"
"DB01008",3014,"H2AX"
"DB01008",3624,"INHBA"
"DB01008",5594,"MAPK1"
"DB01008",5595,"MAPK3"
"DB01008",4258,"MGST2"
"DB01008",4609,"MYC"
"DB01008",4869,"NPM1"
"DB01008",142,"PARP1"
"DB01008",5743,"PTGS2"
"DB01008",54517,"PUS7"
"DB01008",462,"SERPINC1"
"DB01008",5054,"SERPINE1"
"DB01008",8243,"SMC1A"
"DB01008",9126,"SMC3"
"DB01008",7018,"TF"
"DB01008",7035,"TFPI"
"DB01008",7040,"TGFB1"
"DB01008",7057,"THBS1"
"DB01008",7124,"TNF"
"DB01008",7157,"TP53"
"DB01008",331,"XIAP"
"DB01008",1491,"CTH"
"DB01008",3683,"ITGAL"
"DB01008",1576,"CYP3A4"
"DB01008",25,"ABL1"
"DB01008",613,"BCR"
"DB01008",2581,"GALC"
"DB01008",2539,"G6PD"
"DB01008",7066,"THPO"
"DB01008",1544,"CYP1A2"
"DB01008",1557,"CYP2C19"
"DB01008",132,"ADK"
"DB01008",1565,"CYP2D6"
"DB01008",8714,"ABCC3"
"DB01008",4524,"MTHFR"
"DB00201",39,"ACAT2"
"DB00201",22985,"ACIN1"
"DB00201",2181,"ACSL3"
"DB00201",2182,"ACSL4"
"DB00201",60,"ACTB"
"DB00201",345651,"ACTBL2"
"DB00201",51412,"ACTL6B"
"DB00201",134,"ADORA1"
"DB00201",135,"ADORA2A"
"DB00201",136,"ADORA2B"
"DB00201",191,"AHCY"
"DB00201",10142,"AKAP9"
"DB00201",207,"AKT1"
