"seed","NodeNames","Structure","ATC","Distance","Jaccard","GO","KEGG","PCA","RWR","class"
"DB01248","DB09053",0.5,0.4,0.3180734,0.02380952,0.2619156,0.3865546,0.7268131,0.00285624264628633,"synergistic"
"DB01248","DB08875",0.34,0.4,0.3164619,0.03669725,0.1302686,0.6153846,0.7419196,0.00272982132032804,"synergistic"
"DB01254","DB06589",0.42,0.8,0.3200764,0.3497537,0.5790811,0.7401575,1.447322,0.00494571561404172,"antagonistic"
"DB01254","DB09053",0.41,0.8,0.3333333,0.14375,0.443637,0.5289256,1.115919,0.00400252496825668,"synergistic"
"DB01254","DB08896",0.36,0.8,0.3298557,0.1226994,0.2803241,0.6587302,1.061162,0.00382676187468014,"antagonistic"
"DB01254","DB06595",0.48,0.8,0.3307482,0.04705882,0.2066907,0.6133333,0.97193,0.00353209643229013,"synergistic"
"DB01254","DB11730",0.46,0.8,0.3302961,0.01807229,0.1639204,0.5806452,0.9039448,0.00340838474489897,"antagonistic"
"DB01254","DB06176",0.33,0.6,0.3179825,0.01169591,0.1554093,0.2561983,0.60921,0.00231398084744154,"antagonistic"
"DB01259","DB08916",0.54,0.8,0.3243453,0.1805556,0.3545726,0.5362319,1.118028,0.00416780180084667,"antagonistic"
"DB01259","DB06616",0.48,0.8,0.3206898,0.05882353,0.2724975,0.484375,0.9458044,0.00364255129888352,"antagonistic"
"DB01261","DB06335",0.26,0.8,0.3387097,0.375,0.2413342,0.3333333,0.9932339,0.0384625682385015,"synergistic"
"DB01262","DB06176",0.22,0.4,0.3237858,0.03125,0.1322057,0.3469388,0.5623661,0.00433582337190951,"synergistic"
"DB01262","DB06603",0.18,0.4,0.3308383,0.03448276,0.1168086,0.2444444,0.4896097,0.00355933222968215,"antagonistic"
"DB01267","DB01403",0.31,0.6,0.26545,0.2321429,0.471607,0.7333333,1.193324,0.0024237164854946,"antagonistic"
"DB01267","DB06288",0.38,0.6,0.2746781,0.3090909,0.4767468,0.75,1.273758,0.00241706496132438,"antagonistic"
"DB01268","DB06616",0.39,0.8,0.3167332,0.4501511,0.6190311,0.6846154,1.496578,0.00534687440831809,"antagonistic"
"DB01268","DB06589",0.41,0.8,0.3151891,0.2561728,0.4791116,0.7164179,1.309499,0.00492493774658312,"antagonistic"
"DB01268","DB04868",0.45,0.8,0.3110665,0.1149068,0.3649041,0.6592593,1.126396,0.00430236112448271,"antagonistic"
"DB01268","DB08916",0.41,0.8,0.3171964,0.09966777,0.2771384,0.7720588,1.1171,0.00428518362558742,"antagonistic"
"DB01268","DB01590",0.41,0.5,0.3212192,0.04166667,0.2896948,0.6797386,0.9325165,0.00374221796923459,"antagonistic"
"DB01288","DB01291",0.28,0.4333333,0.3478261,0.4,0.7388809,0.8181818,1.465146,0.00735382937654915,"antagonistic"
"DB01288","DB01407",0.4,0.4333333,0.2941176,0.375,0.2900865,0.7272727,1.138644,0.00562966601057602,"antagonistic"
"DB01288","DB05039",0.34,0.3466667,0.2790698,0.3,0.2235942,0.8181818,1.052342,0.00530978427492863,"antagonistic"
"DB01288","DB01409",0.17,0.29,0.2711864,0.08333333,0.2203042,0.3076923,0.5651848,0.00276642953244431,"antagonistic"
"DB01291","DB01407",0.27,0.8,0.3448276,0.3333333,0.3919823,0.75,1.295965,0.00608047844786021,"antagonistic"
"DB01367","DB01624",0.17,0.2,0.2647059,0.07142857,0.3219638,0.25,0.5552347,0.004725096417783,"antagonistic"
"DB01396","DB04855",0.27,0.4,0.2770606,0.01960784,0.1845449,0.1777778,0.4945112,0.00916926323944035,"antagonistic"
"DB01403","DB01623",0.27,0.6,0.2741935,0.4333333,0.745843,0.7333333,1.48237,0.00246888800329213,"antagonistic"
"DB01403","DB04946",0.27,0.6,0.2615012,0.3846154,0.6163067,0.7142857,1.358019,0.00228032129636777,"antagonistic"
"DB01407","DB05039",0.28,0.55,0.2830189,0.1666667,0.1741571,0.6153846,0.8816432,0.00591686299766385,"antagonistic"
"DB01409","DB08897",0.77,0.8,0.32,0.625,0.5316007,0.7777778,1.698883,0.00452019814586383,"antagonistic"
"DB01409","DB06702",0.3,0,0.2978723,0.6666667,0.5799756,0.7,1.312063,0.00358872722458375,"antagonistic"
"DB01409","DB04843",0.48,0,0.32,0.4,0.51993,0.7777778,1.19827,0.00337936734360848,"antagonistic"
"DB01409","DB05039",0.33,0.55,0.2891566,0.2307692,0.4657952,0.4615385,1.030098,0.00287857857040572,"synergistic"
"DB01409","DB01591",0.35,0,0.2976744,0.3846154,0.3047386,0.6363636,0.9400369,0.00264967712816238,"antagonistic"
"DB01576","DB01577",0.84,0.8,0.2738095,0.3611111,0.3660045,0.4090909,1.23034,0.00292383776219345,"antagonistic"
"DB01577","DB01618",0.1,0.2,0.2690058,0.15,0.3196758,0.25,0.5875372,0.00242887407763084,"antagonistic"
"DB01577","DB06144",0.1,0.2,0.2683876,0.1168831,0.3544079,0.1666667,0.5413701,0.00224777940532543,"antagonistic"
"DB01577","DB01624",0.1,0.2,0.2568238,0.08333333,0.2507204,0.3333333,0.5464005,0.00222448447936789,"antagonistic"
"DB01590","DB08911",0.5,0.5,0.3334659,0.1714286,0.33971,0.8043478,1.139889,0.00435731535805483,"synergistic"
"DB01590","DB11730",0.44,0.5,0.3439912,0.1702128,0.2936508,0.5588235,0.9615462,0.00371298164721482,"synergistic"
"DB01590","DB06589",0.37,0.5,0.3232344,0.03896104,0.3072795,0.6013514,0.8886452,0.00350714816880874,"antagonistic"
"DB01590","DB12001",0.44,0.5,0.3431804,0.1041667,0.1986697,0.6029412,0.8854657,0.00349667749364421,"antagonistic"
"DB01590","DB05239",0.41,0.5,0.333945,0.08163265,0.1094863,0.7878788,0.9098307,0.00340863710983842,"synergistic"
"DB01590","DB08901",0.37,0.5,0.338248,0.1111111,0.2151376,0.5531915,0.8540875,0.00335495778298505,"synergistic"
"DB01590","DB08865",0.39,0.5,0.3348396,0.07407407,0.255169,0.4817518,0.8195815,0.0033273570980016,"synergistic"
"DB01590","DB09053",0.46,0.5,0.3364069,0.06153846,0.2448184,0.3958333,0.7747747,0.00312894831051599,"synergistic"
"DB01590","DB08877",0.35,0.5,0.3194146,0.02469136,0.2446527,0.5540541,0.808821,0.00309224965158511,"synergistic"
"DB01590","DB09063",0.42,0.5,0.3261324,0.02,0.1507014,0.3430657,0.6488245,0.00250232236376441,"synergistic"
"DB01590","DB11703",0.46,0.5,0.3344327,0.03921569,0.1515092,0.2589928,0.6262793,0.00245546495119556,"synergistic"
"DB01591","DB08897",0.39,0,0.32,0.5,0.4074342,0.6363636,1.091425,0.00368434812572132,"antagonistic"
"DB01601","DB06708",0.37,0,0.2866242,0.3333333,0.174168,0.5833333,0.7997268,0.00278839065743879,"synergistic"
"DB01621","DB05271",0.23,0.2,0.3097345,0.5,0.7425445,0.8888889,1.467682,0.00327661929611604,"antagonistic"
"DB04571","DB06697",0.18,0,0.3478261,0.1666667,0.1955556,0.75,0.7677879,0.00234160613345797,"antagonistic"
"DB04843","DB08897",0.53,0,0.3846154,0.5714286,0.9185185,1,1.703808,0.00542051984330589,"antagonistic"
"DB04844","DB06216",0.3,0.2,0.2564103,0.02,0.2870181,0.1666667,0.4844224,0.00276740118467596,"antagonistic"
"DB04854","DB06817",0.37,0,0.2413793,0.1428571,0.2155249,0.9230769,0.8836156,0.00768309514769954,"synergistic"
"DB04865","DB06603",0.3,0.8,0.3366337,0,0.05374295,0.03846154,0.4845688,0.00416150880979558,"synergistic"
"DB04868","DB06589",0.43,0.8,0.3142365,0.2201258,0.4300143,0.7142857,1.259816,0.00507075981819939,"antagonistic"
"DB04868","DB08916",0.41,0.8,0.3167449,0.1238095,0.3351176,0.7479675,1.154654,0.00467721426984947,"antagonistic"
"DB04868","DB06616",0.39,0.8,0.3144832,0.1762115,0.3496514,0.5819672,1.09889,0.00446042316316416,"antagonistic"
"DB04868","DB06595",0.5,0.8,0.3247364,0.06521739,0.2451821,0.4705882,0.9311141,0.00394153405694411,"antagonistic"
"DB04868","DB06176",0.33,0.6,0.3104612,0.01086957,0.1238641,0.2053571,0.5591525,0.00248272638479617,"antagonistic"
"DB04946","DB06288",0.34,0.6,0.2667265,0.2391304,0.3883528,0.7272727,1.150601,0.00232437500539175,"antagonistic"
"DB05015","DB06603",0.27,0.8,0.3576052,0.5789474,0.6469252,0.3333333,1.379616,0.0299823654014253,"synergistic"
"DB05239","DB08901",0.41,0.8,0.3376206,0.07142857,0.1533867,0.6324786,0.9496436,0.00434304355770533,"antagonistic"
"DB05239","DB06603",0.28,0.6,0.3342697,0.06896552,0.07641711,0.2149533,0.5652802,0.00243148775606269,"synergistic"
"DB05271","DB06288",0.29,0.2,0.275,0.1481481,0.3589688,0.4166667,0.7512748,0.00233798369600371,"antagonistic"
"DB05294","DB06589",0.41,0.8,0.3236523,0.1493506,0.4002792,0.6440678,1.154706,0.0043520290659073,"antagonistic"
"DB05294","DB08916",0.59,0.8,0.3263576,0.1222222,0.392934,0.6269841,1.167984,0.00430843881487061,"antagonistic"
"DB05294","DB06616",0.53,0.8,0.3238215,0.1312217,0.4437197,0.6052632,1.177704,0.00429164376243461,"antagonistic"
"DB05294","DB09053",0.38,0.8,0.3381924,0.1621622,0.3860026,0.5047619,1.072335,0.0040645137223491,"antagonistic"
"DB06176","DB09053",0.38,0.6,0.3271292,0.02040816,0.1339776,0.3461538,0.6659506,0.00353222632270205,"synergistic"
"DB06176","DB08881",0.33,0.3,0.3204807,0.01923077,0.1477773,0.2556391,0.5045344,0.00273504225265276,"antagonistic"
"DB06176","DB11793",0.3,0.8,0.3358209,0,0.05977741,0.173913,0.5636357,0.00250104793146454,"synergistic"
"DB06201","DB06218",0.15,0.6,0.2467105,0.1724138,0.2189655,0,0.5473059,0.00504524417646086,"antagonistic"
"DB06204","DB06274",0.56,0,0.3404255,0.3,0.3981605,0.2,0.7617217,0.00455573828519809,"antagonistic"
"DB06216","DB06288",0.3,0.6,0.2722772,0.2830189,0.4495412,0.6428571,1.160627,0.00222507360424697,"antagonistic"
"DB06274","DB06800",0.34,0.8,0.4615385,0.75,0.6922799,0.5,1.649766,0.013534477873264,"antagonistic"
"DB06288","DB08815",0.31,0.6,0.2867784,0.2916667,0.4614986,0.7777778,1.254468,0.00278667834941008,"antagonistic"
"DB06589","DB09053",0.4,0.8,0.3309042,0.1102941,0.3843449,0.5818182,1.084612,0.00403451681416453,"antagonistic"
"DB06589","DB08877",0.32,0.8,0.3136924,0.1588785,0.4083968,0.6111111,1.123149,0.00397229914414031,"antagonistic"
"DB06589","DB08865",0.37,0.8,0.3289206,0.05263158,0.2755179,0.5714286,0.9673205,0.00375156755437529,"antagonistic"
"DB06589","DB08881",0.4,0.4,0.3155975,0.06206897,0.2631113,0.6164384,0.8550263,0.00332426880873782,"antagonistic"
"DB06603","DB09074",0.3,0.8,0.3434343,0.04651163,0.1080623,0.2345679,0.6584825,0.00501138377847352,"synergistic"
"DB06603","DB12015",0.26,0.8,0.3327217,0.04166667,0.1086867,0.1716418,0.6085061,0.00480942938887307,"synergistic"
"DB06603","DB11828",0.32,0.6,0.3456562,0.07692308,0.1132413,0.2333333,0.615658,0.00467569004912537,"antagonistic"
"DB06603","DB12001",0.3,0.6,0.3469388,0.03333333,0.1738233,0.2307692,0.619396,0.00464805936855681,"synergistic"
"DB06603","DB09073",0.3,0.6,0.333751,0.04918033,0.1776784,0.1810345,0.6010835,0.00462108142081583,"antagonistic"
"DB06603","DB11730",0.28,0.6,0.3434343,0.03125,0.1581517,0.2325581,0.6037212,0.00453901676565253,"antagonistic"
"DB06603","DB08912",0.28,0.6,0.3389155,0.04878049,0.1661721,0.1900826,0.5950711,0.00451587285216024,"antagonistic"
"DB06603","DB08865",0.28,0.6,0.3340228,0.02857143,0.1289748,0.2278481,0.5792428,0.00449787133209733,"antagonistic"
"DB06603","DB08911",0.31,0.6,0.332878,0.03448276,0.117574,0.2016807,0.5684221,0.00446164385627399,"synergistic"
"DB06603","DB09330",0.3,0.6,0.3445946,0.04545455,0.09482621,0.2365591,0.5810179,0.00439628181007664,"synergistic"
"DB06603","DB11760",0.31,0.8,0.3411371,0,0.05532095,0.2173913,0.5887807,0.00439361882892325,"synergistic"
"DB06603","DB08901",0.29,0.6,0.3335513,0.04347826,0.09550752,0.2150538,0.5632361,0.00438321696620368,"synergistic"
"DB06603","DB12483",0.29,0.8,0.322905,0.02941176,0.06407493,0.1583333,0.5708631,0.00431697137269812,"synergistic"
"DB06603","DB09078",0.31,0.6,0.3255814,0.03333333,0.05498453,0.2884615,0.5757885,0.00413096604603872,"synergistic"
"DB06603","DB09053",0.26,0.6,0.3308725,0,0.1133431,0.2025316,0.5317659,0.00412543942489601,"synergistic"
"DB06603","DB08916",0.27,0.6,0.3255004,0.03333333,0.1193935,0.1544715,0.5310504,0.00410227927541618,"synergistic"
"DB06603","DB12130",0.3,0.6,0.3260274,0,0.09479051,0.195122,0.5248389,0.00386617929806679,"antagonistic"
"DB06603","DB09063",0.29,0.6,0.3157895,0,0.07405991,0.2,0.5099898,0.00380750527311729,"antagonistic"
"DB06603","DB08877",0.23,0.6,0.3185379,0.006993007,0.1166672,0.1376147,0.4919211,0.00374948360162868,"antagonistic"
"DB06603","DB11986",0.29,0.6,0.3255437,0,0.09455905,0.1428571,0.4930029,0.00372819242928448,"synergistic"
"DB06603","DB12332",0.43,0.8,0.3083177,0,0.0515435,0.02173913,0.4991508,0.00370664620430977,"synergistic"
"DB06608","DB13941",0.32,0.6,0.3076923,0.1666667,0.2151061,0.07692308,0.6395563,0.0186369711860037,"synergistic"
"DB06616","DB08877",0.31,0.8,0.3153429,0.284,0.5706665,0.5867769,1.286996,0.00504224234997431,"antagonistic"
"DB06616","DB08865",0.4,0.8,0.3293142,0.02898551,0.2158543,0.460177,0.8608804,0.0038407352779367,"antagonistic"
"DB06616","DB08881",0.4,0.4,0.3156089,0.02714932,0.2105678,0.5202703,0.7468367,0.00334978198276927,"antagonistic"
"DB06626","DB09053",0.32,0.8,0.3205782,0.04878049,0.1730466,0.175,0.666483,0.00482402580986157,"antagonistic"
"DB06702","DB08897",0.33,0,0.3181818,0.7142857,0.7596154,0.7,1.465077,0.00431202084639825,"antagonistic"
"DB06772","DB08873",0.36,0,0.2984293,0.12,0.223382,0.2857143,0.5291475,0.00364801825051346,"antagonistic"
"DB06803","DB08911",0.3,0,0.3151008,0.02816901,0.2994394,0.248062,0.4860355,0.00606387522260368,"synergistic"
"DB08820","DB09280",0.42,0.8666667,0.4,0.5,0.8273596,0.6666667,1.696393,0.095516646947568,"synergistic"
"DB08865","DB12001",0.44,0.8,0.3441138,0.137931,0.3782578,0.57,1.104559,0.00390981073330416,"synergistic"
"DB08865","DB08916",0.41,0.8,0.3335994,0.1034483,0.2735859,0.484127,0.9604933,0.00339356744224986,"antagonistic"
"DB08875","DB08877",0.27,0.8,0.3185379,0.01438849,0.1394086,0.515873,0.8013227,0.00346147163020938,"antagonistic"
"DB08877","DB08911",0.39,0.8,0.3185185,0.04294479,0.2426301,0.5693431,0.9422262,0.00443442897531203,"antagonistic"
"DB08877","DB12010",0.36,0,0.3124794,0.2925373,0.4933665,0.6853147,1.031191,0.00420339585131946,"antagonistic"
"DB08877","DB08896",0.27,0.8,0.3218997,0.0397351,0.2105033,0.515873,0.8620386,0.00401295253339624,"antagonistic"
"DB08877","DB09053",0.45,0.8,0.322516,0.01948052,0.2247623,0.4033613,0.8393219,0.00394547622859582,"antagonistic"
"DB08877","DB12015",0.33,0.6,0.3171148,0.01265823,0.2098457,0.5472973,0.8055372,0.00386531746017857,"antagonistic"
"DB08877","DB11828",0.33,0.8,0.3262032,0.00729927,0.07755277,0.4878049,0.7593876,0.00368343752142012,"synergistic"
"DB08877","DB11730",0.39,0.8,0.3235538,0.007042254,0.1063353,0.424,0.7554476,0.00363267614124785,"synergistic"
"DB08877","DB12483",0.34,0.6,0.3088148,0,0.1353685,0.5071429,0.7297021,0.00346252829751807,"synergistic"
"DB08877","DB09054",0.38,0.6,0.3147034,0.007575758,0.06608452,0.5073529,0.7029628,0.00333251859806583,"synergistic"
"DB08877","DB09078",0.3,0.8,0.32027,0.02173913,0.09719271,0.2752294,0.6534594,0.00300391471651363,"antagonistic"
"DB08877","DB11963",0.32,0.8,0.3286638,0,0.07740108,0.2038835,0.5944727,0.00279891026386252,"antagonistic"
"DB08877","DB12332",0.34,0.6,0.2971112,0.01257862,0.1679418,0.04385965,0.496786,0.00230503934879773,"antagonistic"
"DB08881","DB08916",0.42,0.4,0.3207289,0.06849315,0.2172205,0.6038961,0.8298318,0.00341853729739944,"antagonistic"
"DB08881","DB09053",0.45,0.4,0.3283793,0.05,0.2661348,0.4388489,0.765331,0.003266037055914,"antagonistic"
"DB08889","DB09570",0.27,0.8,0.4101877,0.03278689,0.2009618,0.9,1.086063,0.0123042998341299,"synergistic"
"DB08896","DB08911",0.39,0.8,0.3345855,0.1774194,0.2619067,0.779661,1.160317,0.00475451335994451,"synergistic"
"DB08896","DB09053",0.34,0.8,0.3410381,0.09090909,0.2634641,0.4210526,0.895742,0.00378065460303821,"antagonistic"
"DB08901","DB08911",0.49,0.8,0.3368146,0.15625,0.3179729,0.6721311,1.146449,0.00452224705182701,"synergistic"
"DB08901","DB09053",0.42,0.8,0.3501006,0.1730769,0.4002734,0.56,1.131338,0.00432711823845674,"synergistic"
"DB08901","DB09063",0.42,0.8,0.33241,0.04878049,0.1913431,0.4479167,0.8570516,0.00329779477104296,"synergistic"
"DB08911","DB08912",0.59,0.8,0.3359375,0.3018868,0.4124512,0.88,1.437203,0.00448833519611861,"synergistic"
"DB08911","DB09063",0.54,0.8,0.3231058,0.03773585,0.1827917,0.3966942,0.8433684,0.00272878678237108,"synergistic"
"DB08916","DB09073",0.46,0.8,0.3279416,0.1084337,0.235137,0.719697,1.082187,0.00447486353057315,"synergistic"
"DB09053","DB09079",0.43,0.8,0.3490153,0.2093023,0.3782579,0.3947368,1.050759,0.00360338556804184,"synergistic"
"DB09053","DB11581",0.52,0.6,0.3333333,0.02325581,0.2142291,0.4537815,0.812875,0.00334007639310918,"synergistic"
"DB09053","DB11963",0.41,0.8,0.3805774,0.09375,0.1992529,0.3380282,0.8377126,0.00303229077931053,"antagonistic"
"DB09053","DB09054",0.5,0.6,0.3339731,0,0.05833463,0.442623,0.6909566,0.00273555211069795,"synergistic"
"DB09054","DB11703",0.54,0.6,0.3391304,0,0.0689038,0.2711864,0.6128227,0.002682292212876,"synergistic"
"DB09073","DB09074",0.4,0.6,0.3367451,0.1363636,0.3621928,0.4919355,0.9686811,0.00351379933318659,"synergistic"
"DB09274","DB13941",0.19,0.6666667,0.3333333,0.25,0.3990694,0.02325581,0.7734664,0.0169292972251819,"antagonistic"
"DB09274","DB11638",0.9,0.8,0.329771,0.02298851,0.07358374,0.06818182,0.6727966,0.0143102117179683,"synergistic"
"DB11703","DB12483",0.51,0.6,0.34,0.03225806,0.1457568,0.2682927,0.6719727,0.00357611725266932,"synergistic"
